SPBC28F2.04c	inviable
SPBC28F2.05c	viable
SPBC28F2.06c	inviable
SPBC28F2.07	viable
SPBC28F2.08c	viable
SPBC28F2.09	inviable
SPBC28F2.10c	viable
SPBC28F2.11	viable
SPBC28F2.12	inviable
SPBC29A10.01	viable
SPBC29A10.02	viable
SPBC29A10.03c	viable
SPBC29A10.04	condition-dependent
SPBC29A10.05	viable
SPBC29A10.06c	viable
SPBC29A10.07	viable
SPBC29A10.08	viable
SPBC29A10.09c	viable
SPBC29A10.10c	viable
SPBC29A10.11c	viable
SPBC29A10.12	viable
SPBC29A10.13	viable
SPBC29A10.14	viable
SPBC29A10.15	inviable
SPBC29A10.16c	viable
SPBC29A3.01	viable
SPBC29A3.02c	viable
SPBC29A3.03c	viable
SPBC29A3.04	inviable
SPBC29A3.05	viable
SPBC29A3.06	inviable
SPBC29A3.07c	viable
SPBC29A3.08	viable
SPBC29A3.09c	viable
SPBC29A3.10c	viable
SPBC29A3.11c	viable
SPBC29A3.12	viable
SPBC29A3.13	viable
SPBC29A3.14c	viable
SPBC29A3.15c	inviable
SPBC29A3.16	inviable
SPBC29A3.17	viable
SPBC29A3.18	viable
SPBC29A3.21	viable
SPBC29B5.01	viable
SPBC29B5.02c	viable
SPBC29B5.03c	viable
SPBC29B5.04c	viable
SPBC2A9.02	viable
SPBC2A9.03	viable
SPBC2A9.04c	viable
SPBC2A9.05c	viable
SPBC2A9.06c	condition-dependent
SPBC2A9.07c	viable
SPBC2A9.08c	inviable
SPBC2A9.09	inviable
SPBC2A9.10	inviable
SPBC2A9.11c	viable
SPBC2A9.12	inviable
SPBC2A9.13	viable
SPBC2D10.03c	viable
SPBC2D10.04	viable
SPBC2D10.05	viable
SPBC2D10.06	viable
SPBC2D10.07c	viable
SPBC2D10.08c	inviable
SPBC2D10.09	viable
SPBC2D10.10c	viable
SPBC2D10.11c	condition-dependent
SPBC2D10.12	viable
SPBC2D10.13	viable
SPBC2D10.14c	viable
SPBC2D10.15c	viable
SPBC2D10.16	viable
SPBC2D10.17	viable
SPBC2D10.18	condition-dependent
SPBC2D10.19c	viable
SPBC2D10.20	viable
SPBC2F12.02c	inviable
SPBC2F12.03c	viable
SPBC2F12.04	viable
SPBC2F12.05c	viable
SPBC2F12.07c	viable
SPBC2F12.08c	inviable
SPBC2F12.09c	viable
SPBC2F12.10	inviable
SPBC2F12.11c	viable
SPBC2F12.12c	viable
SPBC2F12.13	viable
SPBC2F12.14c	inviable
SPBC2F12.15c	viable
SPBC2G2.01c	viable
SPBC2G2.02	viable
SPBC2G2.03c	viable
SPBC2G2.04c	inviable
SPBC2G2.05	viable
SPBC2G2.06c	viable
SPBC2G2.07c	viable
SPBC2G2.08	viable
SPBC2G2.09c	viable
SPBC2G2.10c	viable
SPBC2G2.11	inviable
SPBC2G2.12	inviable
SPBC2G2.13c	viable
SPBC2G2.14	viable
SPBC2G2.15c	viable
SPBC2G2.16	inviable
SPBC2G2.17c	viable
SPBC2G5.01	viable
SPBC2G5.02c	viable
SPBC2G5.03	viable
SPBC2G5.04c	viable
SPBC2G5.05	inviable
SPBC2G5.06c	viable
SPBC2G5.07c	inviable
SPBC30B4.01c	viable
SPBC30B4.02c	viable
SPBC30B4.03c	viable
SPBC30B4.04c	viable
SPBC30B4.05	inviable
SPBC30B4.06c	viable
SPBC30B4.07c	inviable
SPBC30B4.08	viable
SPBC30D10.02	inviable
SPBC30D10.03c	viable
SPBC30D10.04	viable
SPBC30D10.05c	viable
SPBC30D10.06	inviable
SPBC30D10.07c	inviable
SPBC30D10.08	inviable
SPBC30D10.09c	viable
SPBC30D10.10c	viable
SPBC30D10.11	inviable
SPBC30D10.12c	inviable
SPBC30D10.13c	viable
SPBC30D10.14	viable
SPBC30D10.15	inviable
SPBC30D10.16	viable
SPBC30D10.17c	inviable
SPBC30D10.18c	viable
SPBC317.01	viable
SPBC31A8.01c	viable
SPBC31E1.01c	viable
SPBC31E1.02c	viable
SPBC31E1.03	inviable
SPBC31E1.04	condition-dependent
SPBC31E1.05	inviable
SPBC31E1.06	inviable
SPBC31F10.02	viable
SPBC31F10.03	viable
SPBC31F10.04c	inviable
SPBC31F10.05	viable
SPBC31F10.06c	inviable
SPBC31F10.07	viable
SPBC31F10.08	viable
SPBC31F10.09c	viable
SPBC31F10.10c	viable
SPBC31F10.11c	inviable
SPBC31F10.12	viable
SPBC31F10.13c	viable
SPBC31F10.14c	viable
SPBC31F10.15c	viable
SPBC31F10.16	viable
SPBC31F10.17c	viable
SPBC32C12.02	condition-dependent
SPBC32C12.03c	viable
SPBC32F12.01c	viable
SPBC32F12.02	viable
SPBC32F12.03c	viable
SPBC32F12.04	inviable
SPBC32F12.05c	viable
SPBC32F12.06	inviable
SPBC32F12.07c	viable
SPBC32F12.08c	viable
SPBC32F12.09	viable
SPBC32F12.10	inviable
SPBC32F12.11	viable
SPBC32F12.12c	viable
SPBC32H8.01c	viable
SPBC32H8.02c	viable
SPBC32H8.03	viable
SPBC32H8.04c	inviable
SPBC32H8.05	viable
SPBC32H8.06	viable
SPBC32H8.07	viable
SPBC32H8.08c	viable
SPBC32H8.09	viable
SPBC32H8.10	inviable
SPBC32H8.11	viable
SPBC32H8.12c	inviable
SPBC32H8.13c	viable
SPBC336.01	viable
SPBC336.02	inviable
SPBC336.03	viable
SPBC336.04	inviable
SPBC336.05c	viable
SPBC336.06c	viable
SPBC336.07	inviable
SPBC336.08	inviable
SPBC336.09c	inviable
SPBC336.10c	viable
SPBC336.11	inviable
SPBC336.12c	inviable
SPBC336.13c	viable
SPBC336.14c	viable
SPBC336.15	inviable
SPBC337.02c	viable
SPBC337.03	viable
SPBC337.04	viable
SPBC337.05c	inviable
SPBC337.06c	inviable
SPBC337.07c	viable
SPBC337.08c	viable
SPBC337.09	viable
SPBC337.10c	viable
SPBC337.11	viable
SPBC337.12	inviable
SPBC337.13c	inviable
SPBC337.14	inviable
SPBC337.15c	condition-dependent
SPBC337.16	viable
SPBC342.01c	viable
SPBC342.02	inviable
SPBC342.03	viable
SPBC342.04	viable
SPBC342.05	viable
SPBC342.06c	viable
SPBC354.01	viable
SPBC354.02c	inviable
SPBC354.03	viable
SPBC354.04	viable
SPBC354.05c	viable
SPBC354.06	inviable
SPBC354.07c	viable
SPBC354.08c	viable
SPBC354.09c	viable
SPBC354.10	viable
SPBC354.12	viable
SPBC354.13	viable
SPBC354.14c	viable
SPBC354.15	viable
SPBC359.01	viable
SPBC359.02	inviable
SPBC359.03c	viable
SPBC359.04c	viable
SPBC359.05	viable
SPBC359.06	viable
SPBC36.01c	viable
SPBC36.02c	viable
SPBC36.03c	viable
SPBC36.04	condition-dependent
SPBC36.05c	inviable
SPBC36.06c	condition-dependent
SPBC36.07	viable
SPBC36.08c	inviable
SPBC36.09	inviable
SPBC36.10	viable
SPBC36.11	viable
SPBC36.12c	inviable
SPBC365.01	viable
SPBC365.02c	viable
SPBC365.03c	viable
SPBC365.04c	viable
SPBC365.05c	inviable
SPBC365.06	viable
SPBC365.07c	viable
SPBC365.08c	viable
SPBC365.09c	inviable
SPBC365.10	viable
SPBC365.11	viable
SPBC365.12c	viable
SPBC365.13c	viable
SPBC365.14c	viable
SPBC365.15	inviable
SPBC365.16	viable
SPBC365.20c	viable
SPBC36B7.02	viable
SPBC36B7.03	viable
SPBC36B7.04	viable
SPBC36B7.05c	viable
SPBC36B7.06c	viable
SPBC36B7.07	condition-dependent
SPBC36B7.08c	viable
SPBC36B7.09	inviable
SPBC3B8.01c	inviable
SPBC3B8.02	viable
SPBC3B8.03	viable
SPBC3B8.04c	viable
SPBC3B8.05	viable
SPBC3B8.06	viable
SPBC3B8.07c	viable
SPBC3B8.08	viable
SPBC3B8.09	inviable
SPBC3B8.10c	viable
SPBC3B8.11	inviable
SPBC3B9.01	inviable
SPBC3B9.02c	inviable
SPBC3B9.03	inviable
SPBC3B9.04	viable
SPBC3B9.05	viable
SPBC3B9.06c	viable
SPBC3B9.07c	inviable
SPBC3B9.08c	viable
SPBC3B9.09	viable
SPBC3B9.10	inviable
SPBC3B9.11c	viable
SPBC3B9.12	inviable
SPBC3B9.13c	viable
SPBC3B9.14c	inviable
SPBC3B9.15c	viable
SPBC3B9.16c	inviable
SPBC3B9.17	inviable
SPBC3B9.18c	inviable
SPBC3B9.19	inviable
SPBC3B9.21	inviable
SPBC3D6.02	viable
SPBC3D6.03c	inviable
SPBC3D6.04c	viable
SPBC3D6.05	viable
SPBC3D6.06c	viable
SPBC3D6.07	inviable
SPBC3D6.08c	viable
SPBC3D6.09	viable
SPBC3D6.10	viable
SPBC3D6.11c	inviable
SPBC3D6.12	inviable
SPBC3D6.13c	viable
SPBC3D6.15	viable
SPBC3E7.01	viable
SPBC3E7.02c	viable
SPBC3E7.05c	viable
SPBC3E7.06c	viable
SPBC3E7.07c	viable
SPBC3E7.08c	viable
SPBC3E7.09	viable
SPBC3E7.10	viable
SPBC3E7.11c	viable
SPBC3E7.12c	viable
SPBC3E7.13c	inviable
SPBC3E7.14	inviable
SPBC3E7.15c	viable
SPBC3E7.16c	viable
SPBC3F6.01c	viable
SPBC3F6.02c	inviable
SPBC3F6.03	viable
SPBC3F6.04c	inviable
SPBC3F6.05	viable
SPBC3H7.01	inviable
SPBC3H7.02	viable
SPBC3H7.03c	viable
SPBC3H7.04	inviable
SPBC3H7.05c	viable
SPBC3H7.06c	viable
SPBC3H7.07c	viable
SPBC3H7.08c	viable
SPBC3H7.09	viable
SPBC3H7.10	viable
SPBC3H7.11	viable
SPBC3H7.12	viable
SPBC3H7.13	viable
SPBC3H7.14	viable
SPBC3H7.15	condition-dependent
SPBC4.01	viable
SPBC4.02c	viable
SPBC4.03c	inviable
SPBC4.04c	inviable
SPBC4.05	viable
SPBC4.06	viable
SPBC4.07c	inviable
SPBC405.01	viable
SPBC405.02c	viable
SPBC405.03c	viable
SPBC405.04c	viable
SPBC405.05	viable
SPBC405.06	viable
SPBC405.07	viable
SPBC409.03	viable
SPBC409.04c	inviable
SPBC409.05	inviable
SPBC409.06	viable
SPBC409.07c	viable
SPBC409.08	viable
SPBC409.09c	inviable
SPBC409.10	viable
SPBC409.11	viable
SPBC409.12c	inviable
SPBC409.13	inviable
SPBC409.14c	inviable
SPBC409.15	inviable
SPBC409.16c	viable
SPBC409.17c	viable
SPBC409.18	viable
SPBC409.19c	viable
SPBC409.20c	viable
SPBC409.21	inviable
SPBC418.01c	viable
SPBC418.02	viable
SPBC428.01c	inviable
SPBC428.02c	viable
SPBC428.03c	viable
SPBC428.04	viable
SPBC428.05c	viable
SPBC428.06c	viable
SPBC428.07	viable
SPBC428.08c	viable
SPBC428.10	viable
SPBC428.11	viable
SPBC428.12c	viable
SPBC428.13c	inviable
SPBC428.14	viable
SPBC428.15	viable
SPBC428.16c	inviable
SPBC428.17c	viable
SPBC428.18	inviable
SPBC428.19c	condition-dependent
SPBC428.20c	inviable
SPBC4B4.01c	inviable
SPBC4B4.02c	viable
SPBC4B4.03	viable
SPBC4B4.04	viable
SPBC4B4.05	inviable
SPBC4B4.06	viable
SPBC4B4.07c	viable
SPBC4B4.08	viable
SPBC4B4.09	inviable
SPBC4B4.10c	viable
SPBC4B4.11	viable
SPBC4B4.12c	viable
SPBC4C3.03	inviable
SPBC4C3.04c	viable
SPBC4C3.05c	inviable
SPBC4C3.06	viable
SPBC4C3.07	inviable
SPBC4C3.08	viable
SPBC4C3.09	viable
SPBC4C3.10c	inviable
SPBC4C3.12	viable
SPBC4F6.04	viable
SPBC4F6.05c	viable
SPBC4F6.06	viable
SPBC4F6.07c	inviable
SPBC4F6.08c	viable
SPBC4F6.09	viable
SPBC4F6.10	viable
SPBC4F6.11c	viable
SPBC4F6.12	viable
SPBC4F6.13c	inviable
SPBC4F6.14	inviable
SPBC4F6.15c	viable
SPBC4F6.16c	viable
SPBC4F6.17c	inviable
SPBC4F6.18c	inviable
SPBC530.01	viable
SPBC530.02	viable
SPBC530.03c	viable
SPBC530.04	viable
SPBC530.05	viable
SPBC530.06c	viable
SPBC530.07c	viable
SPBC530.08	viable
SPBC530.09c	viable
SPBC530.10c	viable
SPBC530.11c	viable
SPBC530.12c	inviable
SPBC530.13	viable
SPBC530.14c	viable
SPBC530.15c	viable
SPBC530.16	inviable
SPBC543.02c	viable
SPBC543.03c	viable
SPBC543.04	inviable
SPBC543.05c	viable
SPBC543.06c	inviable
SPBC543.07	viable
SPBC543.08	viable
SPBC543.09	viable
SPBC543.10	viable
SPBC557.02c	viable
SPBC557.03c	inviable
SPBC557.04	viable
SPBC557.05	viable
SPBC56F2.01	viable
SPBC56F2.02	viable
SPBC56F2.03	viable
SPBC56F2.04	viable
SPBC56F2.05c	viable
SPBC56F2.06	viable
SPBC56F2.07c	inviable
SPBC56F2.08c	viable
SPBC56F2.09c	viable
SPBC56F2.10c	viable
SPBC56F2.11	viable
SPBC56F2.12	viable
SPBC56F2.14	viable
SPBC577.02	viable
SPBC577.03c	viable
SPBC577.04	viable
SPBC577.05c	viable
SPBC577.06c	viable
SPBC577.07	inviable
SPBC577.08c	viable
SPBC577.09	inviable
SPBC577.10	inviable
SPBC577.11	viable
SPBC577.12	viable
SPBC577.13	viable
SPBC577.14c	viable
SPBC577.15c	viable
SPBC582.03	inviable
SPBC582.04c	viable
SPBC582.05c	viable
SPBC582.06c	viable
SPBC582.07c	inviable
SPBC582.08	viable
SPBC582.09	viable
SPBC582.10c	viable
SPBC609.01	inviable
SPBC609.02	viable
SPBC609.03	viable
SPBC609.04	viable
SPBC609.05	viable
SPBC646.02	viable
SPBC646.03	inviable
SPBC646.04	inviable
SPBC646.05c	inviable
SPBC646.06c	viable
SPBC646.07c	inviable
SPBC646.08c	viable
SPBC646.09c	viable
SPBC646.10c	inviable
SPBC646.11	inviable
SPBC646.12c	viable
SPBC646.13	viable
SPBC646.14c	inviable
SPBC646.15c	viable
SPBC646.16	inviable
SPBC646.17c	viable
SPBC649.02	viable
SPBC649.03	viable
SPBC649.04	viable
SPBC649.05	inviable
SPBC651.01c	inviable
SPBC651.02	viable
SPBC651.03c	viable
SPBC651.04	viable
SPBC651.05c	viable
SPBC651.06	viable
SPBC651.07	viable
SPBC651.08c	inviable
SPBC651.09c	viable
SPBC651.10	viable
SPBC651.11c	viable
SPBC651.12c	viable
SPBC660.05	viable
SPBC660.06	viable
SPBC660.07	viable
SPBC660.08	viable
SPBC660.09	viable
SPBC660.10	viable
SPBC660.11	viable
SPBC660.12c	viable
SPBC660.13c	inviable
SPBC660.14	viable
SPBC660.15	inviable
SPBC660.16	inviable
SPBC660.17c	viable
SPBC685.02	viable
SPBC685.03	viable
SPBC685.04c	viable
SPBC685.05	inviable
SPBC685.06	viable
SPBC685.07c	viable
SPBC685.08	viable
SPBC685.09	inviable
SPBC691.01	viable
SPBC691.02c	inviable
SPBC691.03c	viable
SPBC691.04	viable
SPBC691.05c	viable
SPBC6B1.02	viable
SPBC6B1.03c	viable
SPBC6B1.04	viable
SPBC6B1.05c	viable
SPBC6B1.06c	viable
SPBC6B1.07	inviable
SPBC6B1.08c	viable
SPBC6B1.09c	viable
SPBC6B1.10	viable
SPBC6B1.12c	viable
SPBC713.02c	viable
SPBC713.03	viable
SPBC713.04c	inviable
SPBC713.05	viable
SPBC713.06	viable
SPBC713.07c	viable
SPBC713.08	viable
SPBC713.09	viable
SPBC713.10	inviable
SPBC713.11c	viable
SPBC713.12	inviable
SPBC725.01	viable
SPBC725.02	viable
SPBC725.03	viable
SPBC725.04	viable
SPBC725.05c	viable
SPBC725.06c	viable
SPBC725.07	viable
SPBC725.08	inviable
SPBC725.09c	viable
SPBC725.10	viable
SPBC725.11c	condition-dependent
SPBC725.13c	inviable
SPBC725.14	viable
SPBC725.15	viable
SPBC725.16	inviable
SPBC725.17c	inviable
SPBC776.01	viable
SPBC776.02c	viable
SPBC776.03	viable
SPBC776.04	viable
SPBC776.05	viable
SPBC776.06c	viable
SPBC776.07	inviable
SPBC776.08c	inviable
SPBC776.09	viable
SPBC776.10c	inviable
SPBC776.11	viable
SPBC776.12c	inviable
SPBC776.13	inviable
SPBC776.14	viable
SPBC776.15c	viable
SPBC776.16	viable
SPBC776.17	viable
SPBC776.18c	inviable
SPBC800.02	viable
SPBC800.03	viable
SPBC800.04c	viable
SPBC800.05c	viable
SPBC800.06	inviable
SPBC800.07c	viable
SPBC800.08	viable
SPBC800.09	viable
SPBC800.10c	viable
SPBC800.11	viable
SPBC800.12c	viable
SPBC800.13	inviable
SPBC800.14c	viable
SPBC83.01	viable
SPBC83.02c	viable
SPBC83.03c	viable
SPBC83.04	viable
SPBC83.05	viable
SPBC83.06c	inviable
SPBC83.07	inviable
SPBC83.08	inviable
SPBC83.09c	viable
SPBC83.10	viable
SPBC83.11	viable
SPBC83.12	viable
SPBC83.13	viable
SPBC83.14c	inviable
SPBC83.15	inviable
SPBC83.16c	viable
SPBC83.17	viable
SPBC83.18c	viable
SPBC83.19c	viable
SPBC839.02	viable
SPBC839.03c	viable
SPBC839.04	viable
SPBC839.05c	viable
SPBC839.06	viable
SPBC839.07	viable
SPBC839.08c	condition-dependent
SPBC839.09c	inviable
SPBC839.10	inviable
SPBC839.11c	viable
SPBC839.12	inviable
SPBC839.13c	viable
SPBC839.14c	viable
SPBC839.15c	viable
SPBC839.16	viable
SPBC839.17c	viable
SPBC887.01	viable
SPBC887.02	viable
SPBC887.03c	inviable
SPBC887.04c	viable
SPBC887.05c	viable
SPBC887.06c	viable
SPBC887.07	inviable
SPBC887.08	viable
SPBC887.09c	inviable
SPBC887.10	viable
SPBC887.11	viable
SPBC887.12	inviable
SPBC887.13c	inviable
SPBC887.14c	inviable
SPBC887.15c	viable
SPBC887.17	viable
SPBC887.18c	viable
SPBC887.19	inviable
SPBC887.22	inviable
SPBC8D2.01	viable
SPBC8D2.02c	viable
SPBC8D2.03c	viable
SPBC8D2.04	viable
SPBC8D2.05c	inviable
SPBC8D2.06	inviable
SPBC8D2.07c	inviable
SPBC8D2.09c	inviable
SPBC8D2.10c	viable
SPBC8D2.11	viable
SPBC8D2.12c	viable
SPBC8D2.13	inviable
SPBC8D2.14c	inviable
SPBC8D2.15	inviable
SPBC8D2.16c	viable
SPBC8D2.17	viable
SPBC8D2.18c	viable
SPBC8D2.19	viable
SPBC8D2.20c	condition-dependent
SPBC8E4.01c	viable
SPBC8E4.02c	viable
SPBC8E4.03	viable
SPBC8E4.04	viable
SPBC8E4.05c	viable
SPBC902.02c	viable
SPBC902.03	viable
SPBC902.04	viable
SPBC902.05c	viable
SPBC902.06	viable
SPBC947.01	viable
SPBC947.02	viable
SPBC947.03c	viable
SPBC947.04	viable
SPBC947.05c	viable
SPBC947.06c	viable
SPBC947.07	inviable
SPBC947.08c	viable
SPBC947.09	viable
SPBC947.10	viable
SPBC947.11c	viable
SPBC947.12	condition-dependent
SPBC947.13	viable
SPBC947.14c	viable
SPBC947.15c	viable
SPBC9B6.03	viable
SPBC9B6.04c	inviable
SPBC9B6.05c	inviable
SPBC9B6.06	inviable
SPBC9B6.07	viable
SPBC9B6.08	inviable
SPBC9B6.09c	viable
SPBC9B6.10	inviable
SPBC9B6.11c	viable
SPBCPT2R1.01c	viable
SPBCPT2R1.02	viable
SPBCPT2R1.03	viable
SPBCPT2R1.04c	viable
SPBCPT2R1.08c	viable
SPBP16F5.02	inviable
SPBP16F5.03c	viable
SPBP16F5.04	viable
SPBP16F5.05c	viable
SPBP16F5.06	inviable
SPBP16F5.07	viable
SPBP16F5.08c	viable
SPBP18G5.02	inviable
SPBP18G5.03	viable
SPBP19A11.01	inviable
SPBP19A11.02c	viable
SPBP19A11.03c	inviable
SPBP19A11.04c	inviable
SPBP19A11.06	inviable
SPBP22H7.02c	inviable
SPBP22H7.03	inviable
SPBP22H7.04	viable
SPBP22H7.05c	viable
SPBP22H7.06	viable
SPBP22H7.07	inviable
SPBP22H7.08	viable
SPBP22H7.09c	inviable
SPBP23A10.02	viable
SPBP23A10.03c	viable
SPBP23A10.04	inviable
SPBP23A10.05	condition-dependent
SPBP23A10.06	inviable
SPBP23A10.07	inviable
SPBP23A10.08	inviable
SPBP23A10.09	inviable
SPBP23A10.10	viable
SPBP23A10.11c	viable
SPBP23A10.12	viable
SPBP23A10.13	inviable
SPBP23A10.14c	viable
SPBP23A10.15c	inviable
SPBP23A10.16	viable
SPBP26C9.02c	viable
SPBP26C9.03c	viable
SPBP35G2.02	viable
SPBP35G2.03c	viable
SPBP35G2.04c	viable
SPBP35G2.05c	viable
SPBP35G2.06c	viable
SPBP35G2.07	viable
SPBP35G2.08c	viable
SPBP35G2.09	inviable
SPBP35G2.10	viable
SPBP35G2.11c	viable
SPBP35G2.12	viable
SPBP35G2.13c	viable
SPBP35G2.14	viable
SPBP4G3.02	viable
SPBP4G3.03	viable
SPBP4H10.03	viable
SPBP4H10.04	viable
SPBP4H10.05c	viable
SPBP4H10.06c	inviable
SPBP4H10.07	viable
SPBP4H10.08	viable
SPBP4H10.09	viable
SPBP4H10.10	viable
SPBP4H10.11c	viable
SPBP4H10.12	viable
SPBP4H10.13	viable
SPBP4H10.14c	viable
SPBP4H10.15	inviable
SPBP4H10.16c	viable
SPBP4H10.17c	viable
SPBP4H10.18c	viable
SPBP4H10.19c	viable
SPBP4H10.20	viable
SPBP4H10.21c	inviable
SPBP8B7.01c	inviable
SPBP8B7.02	viable
SPBP8B7.03c	inviable
SPBP8B7.04	viable
SPBP8B7.05c	inviable
SPBP8B7.06	viable
SPBP8B7.07c	viable
SPBP8B7.08c	viable
SPBP8B7.09c	viable
SPBP8B7.10c	viable
SPBP8B7.11	viable
SPBP8B7.12c	inviable
SPBP8B7.13	viable
SPBP8B7.14c	inviable
SPBP8B7.15c	inviable
SPBP8B7.16c	inviable
SPBP8B7.17c	inviable
SPBP8B7.18c	viable
SPBP8B7.19	inviable
SPBP8B7.20c	inviable
SPBP8B7.21	viable
SPBP8B7.22	viable
SPBP8B7.23	viable
SPBP8B7.24c	viable
SPBP8B7.25	viable
SPBP8B7.26	viable
SPBP8B7.27	viable
SPBP8B7.28c	viable
SPBP8B7.29	inviable
SPBP8B7.30c	viable
SPBP8B7.31	viable
SPBPB10D8.01	viable
SPBPB10D8.02c	viable
SPBPB10D8.04c	viable
SPBPB10D8.05c	viable
SPBPB10D8.06c	viable
SPBPB10D8.07c	viable
SPBPB21E7.01c	viable
SPBPB21E7.04c	viable
SPBPB21E7.05	viable
SPBPB21E7.09	viable
SPBPB2B2.01	viable
SPBPB2B2.02	viable
SPBPB2B2.05	viable
SPBPB2B2.06c	viable
SPBPB2B2.07c	viable
SPBPB2B2.08	viable
SPBPB2B2.09c	viable
SPBPB2B2.10c	viable
SPBPB2B2.11	viable
SPBPB2B2.12c	viable
SPBPB2B2.13	viable
SPBPB2B2.14c	viable
SPBPB2B2.15	viable
SPBPB2B2.16c	viable
SPBPB2B2.18	viable
SPBPB2B2.19c	viable
SPBPB7E8.01	viable
SPBPB7E8.02	viable
SPBPB8B6.03	viable
SPBPB8B6.04c	viable
SPBPB8B6.05c	viable
SPBPB8B6.06c	viable
SPBPJ4664.01	condition-dependent
SPBPJ4664.02	viable
SPBPJ4664.03	viable
SPBPJ4664.04	inviable
SPBPJ4664.05	viable
SPBPJ4664.06	viable
SPCC1020.01c	viable
SPCC1020.02	inviable
SPCC1020.03	viable
SPCC1020.04c	inviable
SPCC1020.05	viable
SPCC1020.06c	viable
SPCC1020.07	viable
SPCC1020.08	viable
SPCC1020.09	viable
SPCC1020.10	viable
SPCC1020.11c	viable
SPCC1020.12c	viable
SPCC1020.13c	viable
SPCC10H11.01	inviable
SPCC10H11.02	inviable
SPCC1183.01	inviable
SPCC1183.02	viable
SPCC1183.03c	inviable
SPCC1183.04c	viable
SPCC1183.05c	viable
SPCC1183.06	viable
SPCC1183.07	inviable
SPCC1183.08c	inviable
SPCC1183.09c	viable
SPCC1183.10	viable
SPCC1183.11	viable
SPCC11E10.01	viable
SPCC11E10.02c	inviable
SPCC11E10.03	viable
SPCC11E10.04	viable
SPCC11E10.05c	viable
SPCC11E10.06c	viable
SPCC11E10.07c	viable
SPCC11E10.08	viable
SPCC11E10.09c	viable
SPCC1223.01	viable
SPCC1223.02	viable
SPCC1223.03c	viable
SPCC1223.04c	viable
SPCC1223.05c	viable
SPCC1223.06	viable
SPCC1223.07c	viable
SPCC1223.08c	inviable
SPCC1223.09	viable
SPCC1223.10c	viable
SPCC1223.11	viable
SPCC1223.12c	viable
SPCC1223.13	viable
SPCC1223.14	inviable
SPCC1223.15c	viable
SPCC1235.01	viable
SPCC1235.02	viable
SPCC1235.03	viable
SPCC1235.04c	viable
SPCC1235.05c	viable
SPCC1235.06	viable
SPCC1235.07	inviable
SPCC1235.08c	viable
SPCC1235.09	viable
SPCC1235.10c	inviable
SPCC1235.11	viable
SPCC1235.12c	viable
SPCC1235.13	viable
SPCC1235.14	viable
SPCC1235.15	viable
SPCC1235.16	inviable
SPCC1259.01c	viable
SPCC1259.02c	viable
SPCC1259.03	viable
SPCC1259.04	viable
SPCC1259.05c	viable
SPCC1259.06	inviable
SPCC1259.07	inviable
SPCC1259.08	viable
SPCC1259.09c	viable
SPCC1259.10	viable
SPCC1259.11c	viable
SPCC1259.12c	viable
SPCC1259.13	viable
SPCC1259.14c	viable
SPCC1259.15c	inviable
SPCC126.01c	viable
SPCC126.02c	viable
SPCC126.03	viable
SPCC126.04c	viable
SPCC126.05c	inviable
SPCC126.06	viable
SPCC126.07c	viable
SPCC126.08c	viable
SPCC126.09	viable
SPCC126.10	viable
SPCC126.11c	viable
SPCC126.12	viable
SPCC126.13c	viable
SPCC126.14	inviable
SPCC126.15c	viable
SPCC1281.01	inviable
SPCC1281.02c	inviable
SPCC1281.03c	viable
SPCC1281.04	viable
SPCC1281.05	inviable
SPCC1281.06c	inviable
SPCC1281.07c	viable
SPCC1281.08	viable
SPCC132.01c	viable
SPCC132.02	viable
SPCC132.03	viable
SPCC132.04c	viable
SPCC1322.01	viable
SPCC1322.02	viable
SPCC1322.03	viable
SPCC1322.04	inviable
SPCC1322.05c	viable
SPCC1322.06	viable
SPCC1322.07c	viable
SPCC1322.08	viable
SPCC1322.09	viable
SPCC1322.10	viable
SPCC1322.11	inviable
SPCC1322.12c	viable
SPCC1322.14c	viable
SPCC1322.15	viable
SPCC1322.16	viable
SPCC1393.02c	viable
SPCC1393.03	viable
SPCC1393.04	inviable
SPCC1393.05	viable
SPCC1393.06c	inviable
SPCC1393.07c	viable
SPCC1393.08	viable
SPCC1393.09c	viable
SPCC1393.10	viable
SPCC1393.11	inviable
SPCC1393.12	viable
SPCC1393.13	viable
SPCC1393.14	viable
SPCC13B11.01	viable
SPCC13B11.02c	viable
SPCC13B11.03c	viable
SPCC13B11.04c	viable
SPCC1442.01	viable
SPCC1442.02	viable
SPCC1442.03	viable
SPCC1442.04c	viable
SPCC1442.05c	viable
SPCC1442.06	inviable
SPCC1442.07c	viable
SPCC1442.08c	viable
SPCC1442.09	inviable
SPCC1442.10c	inviable
SPCC1442.11c	viable
SPCC1442.12	condition-dependent
SPCC1442.13c	viable
SPCC1442.14c	viable
SPCC1442.15c	viable
SPCC1442.16c	viable
SPCC1442.17c	viable
SPCC1450.02	viable
SPCC1450.03	viable
SPCC1450.04	inviable
SPCC1450.05c	viable
SPCC1450.06c	viable
SPCC1450.07c	viable
SPCC1450.08c	viable
SPCC1450.09c	viable
SPCC1450.10c	inviable
SPCC1450.11c	viable
SPCC1450.12	viable
SPCC1450.13c	inviable
SPCC1450.14c	inviable
SPCC1450.15	inviable
SPCC1450.16c	viable
SPCC1494.01	viable
SPCC1494.02c	inviable
SPCC1494.03	viable
SPCC1494.04c	viable
SPCC1494.05c	viable
SPCC1494.06c	inviable
